Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
68	-2.7098415	9.7050705	10.0	-17.980057	1.7575412	8.517698	10.0	-16.8313	135.89655	133.23	271999	-3.6360579	3.1093762	17.376057	-15.820255	-3.635961	3.110575	16.790281	-14.468467	3.504627	0.89425135	5264.561529636383	0.008080249683340287
69	0.75984657	8.43486	9.897603	-17.67106	-0.95987153	9.368381	9.717756	-16.628124	136.2069	136.25	275999	-3.6220877	3.101527	16.290272	-15.646965	-3.6220765	3.1023006	16.113266	-14.736167	3.4922454	0.90037	5341.966944932938	0.007913123719080926
70	0.66480964	9.372885	9.702536	-15.665695	1.5077418	8.730204	10.0	-24.791513	139.27586	132.84	279999	-3.6034071	3.1202157	17.219654	-14.853403	-3.603359	3.1219444	16.326796	-14.291874	3.4631016	0.9099183	5418.4540820121765	0.007905218500580347
71	3.7003472	8.257073	9.877966	-15.202845	0.5800974	9.200651	9.899143	-18.48128	106.810814	120.38	283999	-3.5680885	3.1503925	16.99382	-14.891884	-3.568097	3.1515236	15.663915	-14.052307	3.4421241	0.9225707	5494.658121585846	0.008217984087542554
72	2.125007	8.33474	10.0	-15.305492	3.0432782	8.753946	9.793866	-16.166565	132.73334	108.25	287999	-3.5508566	3.1551003	16.811476	-14.754309	-3.5508044	3.1574724	16.44004	-14.479408	3.4286358	0.9503684	5570.656115293503	0.007889431747653296
73	-4.221099	9.427034	10.0	-19.308691	2.4840207	8.146594	9.806463	-16.464918	141.6207	135.79	291999	-3.5444343	3.1213355	16.820534	-15.294914	-3.5444531	3.122433	15.711737	-14.274575	3.4176059	0.9171319	5648.153489351273	0.007726252521768298
74	-0.56936646	9.018438	9.318858	-16.373205	2.8819296	7.9404597	10.0	-16.173094	146.23077	134.08	295999	-3.5404072	3.1055682	16.847782	-15.065479	-3.5404766	3.1069727	16.545284	-15.20031	3.426001	0.91256577	5725.428181409836	0.007873676520934908
75	3.150282	8.038673	9.845092	-14.5849	2.8158631	8.543934	9.828905	-16.034012	134.6129	111.44	299999	-3.5304103	3.1150992	17.064243	-14.254556	-3.5303144	3.1148872	17.929138	-14.055794	3.4035308	0.913677	5801.384071350098	0.007409949500978672
76	2.5335858	9.066535	9.561094	-15.340882	2.6079948	8.391631	9.847894	-15.638934	105.83784	128.62	303999	-3.5089138	3.1287768	15.387592	-14.930505	-3.5089982	3.129756	16.4756	-14.238842	3.3859189	0.9438891	5878.538989543915	0.008177017149810947
77	1.7217202	9.21936	9.854915	-14.472173	2.1690753	9.022009	9.925199	-15.582684	128.6875	109.13	307999	-3.509778	3.0972176	15.663759	-15.065403	-3.5098474	3.0978432	15.610958	-14.75277	3.3941326	0.9256411	5954.709174871445	0.007850102654812409
